0.00452973422288848,0.0007162245097743614
0.006529212499615518,0.0008018319555526743
0.001183855125047486,0.007221356761401548
0.003613673451496233,0.0023750391345144627
0.0006503052551921029,0.004693657852318857
0.0014324477379011548,0.00012622316054739402
0.0036257805993824624,0.006252826473809574
0.0009260632324312157,0.00862071539677179
0.0026017588839901576,0.002079169335282196
0.0021966766721141884,0.002755415404458763
0.002794035075319532,0.00445299343409802
0.0009415571974290216,0.004645649925348108
0.007506650655581864,0.0002678589586593927
0.0032951698389352413,0.0016735245804493327
0.006389536002866794,0.002082774157932206
0.006182164862523678,0.0014884962346097819
0.0038340379340903864,0.0060727607878942914
0.003499765931231733,0.003614830313532529
0.008430761240195855,0.00035679404087586743
0.003524897892602077,0.00029103418405079795
0.0033236613309808004,0.006507065199052951
0.0004765259188429627,0.0023973305465562734
0.002818493816462109,0.0016717455541821603
0.0014206137956852972,0.006952133428571936
0.000376615908290292,0.0009938106715414708
0.0029400510330914865,0.0010544060514665965
0.00010972529127929453,0.005153935469883952
0.0005489217141818203,0.009195128504329192
0.0018544486129943394,0.0006681126841630491
0.005870450524936852,0.002179635348414837
0.0013645038810999011,0.006081306143295337
0.002675404270851498,0.006988644069090131
0.0011226094107462492,0.004519115954140325
0.0016609956499550793,0.004085837513663731
0.0061056304289509745,0.00025048983939480297
0.002160184908772702,0.002099239035058851
0.0026225907393605864,0.004012862264775989
0.006218660305069091,0.00029197229559983605
0.007148058201327581,0.002718544637014884
0.003704916917496457,0.004992776737340547
0.0004111586394915334,0.004209085086240556
0.009730543269822058,0.00013266204170501617
0.001113760591256956,0.006851789057528639
0.006238496258156759,0.0011556589994795984
0.0023847166682060884,0.001355643506325126
0.0006316492332090706,0.007009016717588168
0.006617178644058277,0.0024829055511402754
0.002017363277406614,0.0043009161552123734
0.003566974047472844,0.005774429479832035
0.005626436805525788,0.0001110020645948473
0.008344394198413083,0.0013781918481103527
0.00008434567627455092,0.006678733845333034
0.0008519023082269883,0.0025316660437992257
0.0021942438782084394,0.004000080067598133
0.0055796163648122385,0.0024374178870514387
0.004300497831342422,0.0034572271401526102
0.004390422441653661,0.0034468248884497376
0.001185674200910849,0.0023530575200227987
0.0008129331830901143,0.003827431000323751
0.002988594478784179,0.004073308730885878
0.003443064812147565,0.004808687928162294
0.00024379054728542295,0.0028196297659482173
0.0021877454753518235,0.002373448455697409
0.0016871581832026395,0.0075356533054274566
0.0053431264421343674,0.002266221903714951
0.0010085459361324012,0.00030767773755638886
0.008295032431687723,0.0006364721047147537
0.00235535628974173,0.0017514663195089275
0.0006157046489789231,0.004287142161388968
0.0046638187786091365,0.0005693086617718435
0.001844851973481827,0.0010891187488795762
0.004871184410635736,0.0017941516225062504
0.0039796902588960185,0.001973925296300616
0.006348974836597152,0.0026406166408631847
0.0008555494310682854,0.0007660315388927508
